datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2019-9-17 09:00,8,H2131-36600D,0,ラッチA,川畑さん,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 10:30,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 13:00,1,P2150-02E10,0, センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 14:00,6,W0602-BTA92D2,0,ボタンA92号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 15:00,3,P0166-93130,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 15:30,5,P2918-39020,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-17 20:00,8,H2364-41200,0,ハイキコウガイド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,1,P2150-02E10,0, センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,3,P0166-93130,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,5,P2918-39020,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,6,W0602-BTA92D2,0,ボタンA92号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,7,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 08:00,8,H2364-41200,0,ハイキコウガイド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 09:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 09:00,8,RF52-7961HH,0,ウワワクキャップ,バリ発生のため停止,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 10:00,3,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 11:00,7,P2131-93020,0,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 13:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 14:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-18 15:00,6,P2922-02C00,0,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,3,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,4,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,5,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,6,P2922-02C00,0,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,7,P2131-93020,0,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 08:00,8,H2364-41200,0,ハイキコウガイド,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 09:00,2,AWW1238A1900,0,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 10:00,6,CAS-MD-20015,0,カバーカセットS3P,1200ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 11:00,7,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 13:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 13:00,8,RF51-7961HH,0,ウワワクキャップ,8000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 14:00,3,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 15:00,5,CAS-MD-20022,0,MD-MIEカセットL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-19 21:00,6,CAS-MD-20020,0,カバーカセット(L3P)OEM2,2100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,1,W0545-8RT00,0,リードセンカバー,シリンダ清掃,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,2,AWW1238A1900,0,ボウスイカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,3,P1127-93000,1,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,4,P2166-67370,1,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,5,CAS-MD-20022,0,MD-MIEカセットL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,6,CAS-MD-20020,0,カバーカセット(L3P)OEM2,2100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,7,W3440-8RT00,1,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 08:00,8,RF51-7961HH,1,ウワワクキャップ,8000ヶ確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 09:00,1,P1127-93100,1,タンクウケステーB(R),キスラー設置,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 09:00,2,CAS-MD-20009,1,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 09:00,8,RF52-7961HH,1,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 10:30,4,P2125-10M00,1,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 13:00,3,EXボビン試作,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 13:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 15:30,6,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-20 16:00,3,P1127-93000,1,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,1,P1127-93100,1,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,2,CAS-MD-20009,1,MD-CP30カセットベース,2800ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,3,P1127-93000,1,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,4,P2125-10M00,1,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-21 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
