1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
190324,100360,2019/9/9,8.3,28,MLD-MD-20032,120,2019/10/9,29-109598,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190325,100360,2019/9/9,6.7,4060,MLD-MD-20031,110,2019/10/9,29-109616,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190326,100360,2019/9/9,8.3,4060,MLD-MD-20032,120,2019/10/9,29-109616,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190327,100360,2019/9/9,6.7,408,MLD-MD-20031,110,2019/10/9,29-109664,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190328,100360,2019/9/9,8.3,408,MLD-MD-20032,120,2019/10/9,29-109664,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190329,100360,2019/9/9,6.7,6090,MLD-MD-20031,110,2019/10/11,29-109738,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190330,100360,2019/9/9,8.3,6090,MLD-MD-20032,120,2019/10/11,29-109738,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190331,100360,2019/9/9,6.7,6821,MLD-MD-20031,110,2019/10/16,29-109831,2019/10/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/16 8:45,0,2020/6/7 16:41,9999,,
190332,100360,2019/9/9,8.3,6821,MLD-MD-20032,120,2019/10/16,29-109831,2019/10/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/16 8:45,0,2020/6/7 16:41,9999,,
190333,100360,2019/9/9,6.7,293,MLD-MD-20031,100,2019/10/9,98-295035,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190334,100360,2019/9/9,8.3,293,MLD-MD-20032,110,2019/10/9,98-295035,2019/10/9,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/8 14:22,0,2020/6/7 16:41,9999,,
190335,100360,2019/9/9,6.7,122,MLD-MD-20031,100,2019/10/11,98-295039,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190336,100360,2019/9/9,8.3,122,MLD-MD-20032,110,2019/10/11,98-295039,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190337,100360,2019/9/9,6.7,439,MLD-MD-20031,100,2019/10/11,98-295043,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190338,100360,2019/9/9,8.3,439,MLD-MD-20032,110,2019/10/11,98-295043,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190339,100360,2019/9/9,6.7,122,MLD-MD-20031,100,2019/10/11,98-295050,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
190340,100360,2019/9/9,8.3,122,MLD-MD-20032,110,2019/10/11,98-295050,2019/10/11,20001,オーティス(株) 第４工場,0,0,0,1,,2019/10/11 8:37,0,2020/6/7 16:41,9999,,
187843,199969,2019/7/10,41,244,BON-NDS-20002,60,2019/8/21,98-294727,2019/8/21,20001,岡山第１工場,0,0,0,1,,2019/8/21 8:53,0,2020/6/7 16:41,9999,,
187844,199969,2019/7/10,125.5,123,CAS-NDS-20001,70,2019/8/21,98-294727,2019/8/21,20001,岡山第１工場,0,0,0,1,,2019/8/21 8:53,0,2020/6/7 16:41,9999,,
187845,199969,2019/7/10,53,123,CAS-NDS-20002,80,2019/8/21,98-294727,2019/8/21,20001,岡山第１工場,0,0,0,1,,2019/8/21 8:53,0,2020/6/7 16:41,9999,,
187846,199969,2019/7/10,14,245,MLD-NDS-20001,90,2019/8/21,98-294727,2019/8/21,20001,岡山第１工場,0,0,0,1,,2019/8/21 8:53,0,2020/6/7 16:41,9999,,
187847,199969,2019/7/10,14,245,MLD-NDS-20002,100,2019/8/21,98-294727,2019/8/21,20001,岡山第１工場,0,0,0,1,,2019/8/21 8:53,0,2020/6/7 16:41,9999,,
187848,199969,2019/7/10,24,65,BON-EX-20015,40,2019/7/19,98-294794,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187849,199969,2019/7/10,44.8,62,BON-MD-20026,60,2019/7/12,98-294794,2019/7/12,20001,岡山第１工場,0,0,0,1,,2019/7/12 8:40,0,2020/6/7 16:41,9999,,
187850,199969,2019/7/10,15.5,62,MLD-MD-20046,70,2019/7/19,98-294794,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187851,199969,2019/7/10,24,32,BON-EX-20015,40,2019/7/19,98-294797,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187852,199969,2019/7/10,44.8,32,BON-MD-20026,60,2019/7/12,98-294797,2019/7/12,20001,岡山第１工場,0,0,0,1,,2019/7/12 8:40,0,2020/6/7 16:41,9999,,
187853,199969,2019/7/10,15.5,32,MLD-MD-20046,70,2019/7/19,98-294797,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187854,199969,2019/7/10,55,131,MLD-MD-20048,40,2019/7/19,98-294801,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187855,199969,2019/7/10,44.5,131,MLD-MD-20049,50,2019/7/19,98-294801,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187856,199969,2019/7/10,24,43,BON-EX-20015,40,2019/7/19,98-294804,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187857,199969,2019/7/10,44.8,43,BON-MD-20026,60,2019/7/12,98-294804,2019/7/12,20001,岡山第１工場,0,0,0,1,,2019/7/12 8:40,0,2020/6/7 16:41,9999,,
187858,199969,2019/7/10,15.5,43,MLD-MD-20046,70,2019/7/19,98-294804,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187859,199969,2019/7/10,55,42,MLD-MD-20048,40,2019/7/19,98-294805,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187860,199969,2019/7/10,44.5,42,MLD-MD-20049,50,2019/7/19,98-294805,2019/7/19,20001,岡山第１工場,0,0,0,1,,2019/7/19 8:55,0,2020/6/7 16:41,9999,,
187955,199969,2019/7/17,48,667,CAS-MD-20021,140,2019/7/22,29-521720,2019/7/22,20001,岡山第１工場,0,0,1,1,2019/7/22,2019/7/23 10:05,0,2020/6/7 16:41,9999,2019/7/22 10:42,
187956,199969,2019/7/17,48,504,CAS-MD-20021,140,2019/7/23,29-521720,,20001,岡山第１工場,0,0,2,1,2019/7/22,2019/7/23 10:05,0,2020/6/7 16:41,9999,,
187957,199969,2019/7/17,48,859,CAS-MD-20021,140,2019/7/24,29-521720,,20001,岡山第１工場,0,0,3,1,2019/7/22,2019/7/24 8:35,0,2020/6/7 16:41,9999,,
187958,199969,2019/7/17,48,667,CAS-MD-20022,150,2019/7/22,29-521720,2019/7/22,20001,岡山第１工場,0,0,1,1,2019/7/22,2019/7/23 10:05,0,2020/6/7 16:41,9999,2019/7/22 10:43,
187959,199969,2019/7/17,48,504,CAS-MD-20022,150,2019/7/23,29-521720,,20001,岡山第１工場,0,0,2,1,2019/7/22,2019/7/23 10:05,0,2020/6/7 16:41,9999,,
187960,199969,2019/7/17,48,859,CAS-MD-20022,150,2019/7/24,29-521720,,20001,岡山第１工場,0,0,3,1,2019/7/22,2019/7/24 8:35,0,2020/6/7 16:41,9999,,
187962,199969,2019/7/17,48,48,CAS-MD-20021,140,2019/7/24,97-291812,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187963,199969,2019/7/17,48,48,CAS-MD-20022,150,2019/7/24,97-291812,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187964,199969,2019/7/17,48,48,CAS-MD-20021,140,2019/7/24,97-291813,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187965,199969,2019/7/17,48,48,CAS-MD-20022,150,2019/7/24,97-291813,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187966,199969,2019/7/17,48,62,CAS-MD-20021,120,2019/7/24,98-294794,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187967,199969,2019/7/17,48,62,CAS-MD-20022,130,2019/7/24,98-294794,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187968,199969,2019/7/17,48,32,CAS-MD-20021,120,2019/7/24,98-294797,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187969,199969,2019/7/17,48,32,CAS-MD-20022,130,2019/7/24,98-294797,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187970,199969,2019/7/17,48,43,CAS-MD-20021,120,2019/7/24,98-294804,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
187971,199969,2019/7/17,48,43,CAS-MD-20022,130,2019/7/24,98-294804,2019/7/22,20001,岡山第１工場,0,0,0,1,,2019/7/24 8:35,0,2020/6/7 16:41,9999,2019/7/22 10:41,
195913,199969,2020/1/15,51,325,MLD-MD-20051,80,2020/2/5,90-295094,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/5 8:46,0,2020/6/7 16:41,9999,2020/1/29 19:13,
195914,199969,2020/1/15,67,325,MLD-MD-20060,70,2020/2/3,90-295094,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/1 13:06,0,2020/6/7 16:41,9999,,
195915,199969,2020/1/15,44.5,380,MLD-MD-20049,80,2020/2/3,90-295095,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/1 13:06,0,2020/6/7 16:41,9999,,
195916,199969,2020/1/15,55,380,MLD-MD-20059,70,2020/2/3,90-295095,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/5 8:46,0,2020/6/7 16:41,9999,,
195917,199969,2020/1/15,44.5,1399,MLD-MD-20049,80,2020/2/3,90-295096,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/1 13:06,0,2020/6/7 16:41,9999,,
195918,199969,2020/1/15,55,1399,MLD-MD-20059,70,2020/2/3,90-295096,2020/2/3,20001,岡山第１工場,0,0,0,1,,2020/2/5 8:46,0,2020/6/7 16:41,9999,,
196011,100360,2020/1/20,6.7,6821,MLD-MD-20031,110,2020/2/14,29-111918,2020/2/14,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/14 8:43,0,2020/6/7 16:41,9999,,
196012,100360,2020/1/20,8.3,6821,MLD-MD-20032,120,2020/2/14,29-111918,2020/2/14,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/14 8:43,0,2020/6/7 16:41,9999,,
196013,100360,2020/1/20,17.5,1949,MLD-MD-20055,90,2020/2/5,29-522600,2020/2/5,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/5 8:46,0,2020/6/7 16:41,9999,,
196014,100360,2020/1/20,15,1949,MLD-MD-20056,100,2020/2/5,29-522600,2020/2/5,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/5 8:46,0,2020/6/7 16:41,9999,,
196015,100360,2020/1/20,17.5,1949,MLD-MD-20055,90,2020/2/3,29-522603,2020/2/3,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/1 13:06,0,2020/6/7 16:41,9999,,
196016,100360,2020/1/20,15,1949,MLD-MD-20056,100,2020/2/3,29-522603,2020/2/3,20001,オーティス(株) 第４工場,0,0,0,1,,2020/2/1 13:06,0,2020/6/7 16:41,9999,,
196024,199969,2020/1/21,38,2447,BON-MD-20015,80,2020/3/4,29-111882,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196025,199969,2020/1/21,50.5,1252,CAS-MD-20009,100,2020/3/4,29-111882,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196026,199969,2020/1/21,75,1252,CAS-MD-20015,110,2020/3/4,29-111882,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196027,199969,2020/1/21,38,574,BON-MD-20015,80,2020/3/4,29-111883,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196028,199969,2020/1/21,50.5,294,CAS-MD-20009,100,2020/3/4,29-111883,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196029,199969,2020/1/21,75,294,CAS-MD-20015,110,2020/3/4,29-111883,2020/3/4,20001,岡山第１工場,0,0,0,1,,2020/3/4 9:18,0,2020/6/7 16:41,9999,,
196030,199969,2020/1/21,9.5,1132,MLD-MD-20034,100,2020/3/2,29-111886,2020/3/2,20001,岡山第１工場,0,0,0,1,,2020/2/29 8:39,0,2020/6/7 16:41,9999,,
196031,199969,2020/1/21,20,14112,BON-MD-20023,60,2020/2/26,29-111918,2020/2/26,20001,岡山第１工場,0,0,0,1,,2020/2/26 8:42,0,2020/6/7 16:41,9999,,
196032,199969,2020/1/21,8.8,13508,MLD-MD-20035,70,2020/2/26,29-111918,2020/2/26,20001,岡山第１工場,0,0,0,1,,2020/2/26 8:42,0,2020/6/7 16:41,9999,,
196033,199969,2020/1/21,11.8,6754,MLD-MD-20036,80,2020/2/26,29-111918,2020/2/26,20001,岡山第１工場,0,0,0,1,,2020/2/26 8:42,0,2020/6/7 16:41,9999,,
196034,199969,2020/1/21,24,1978,BON-EX-20018,50,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196035,199969,2020/1/21,44.8,1959,BON-MD-20026,70,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196036,199969,2020/1/21,48,1949,CAS-MD-20021,130,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196037,199969,2020/1/21,48,1949,CAS-MD-20022,140,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196038,199969,2020/1/21,44.5,1949,MLD-MD-20049,230,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196039,199969,2020/1/21,15.5,1949,MLD-MD-20057,80,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196040,199969,2020/1/21,55,1949,MLD-MD-20059,220,2020/2/19,29-522600,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196041,199969,2020/1/21,24,1978,BON-EX-20018,50,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196042,199969,2020/1/21,44.8,1959,BON-MD-20026,70,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196043,199969,2020/1/21,48,1949,CAS-MD-20021,130,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196044,199969,2020/1/21,48,1949,CAS-MD-20022,140,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196045,199969,2020/1/21,44.5,1949,MLD-MD-20049,230,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196046,199969,2020/1/21,15.5,1949,MLD-MD-20057,80,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196047,199969,2020/1/21,55,1949,MLD-MD-20059,220,2020/2/19,29-522603,2020/2/19,20001,岡山第１工場,0,0,0,1,,2020/2/19 8:51,0,2020/6/7 16:41,9999,,
196048,199969,2020/1/21,16,5192,BON-DFL-20008,60,2020/2/17,29-522618,2020/2/17,20001,岡山第１工場,0,0,0,1,,2020/2/17 8:42,0,2020/6/7 16:41,9999,,
196049,199969,2020/1/21,16,5192,BON-DFL-20009,70,2020/2/17,29-522618,2020/2/17,20001,岡山第１工場,0,0,0,1,,2020/2/17 8:42,0,2020/6/7 16:41,9999,,
194172,199969,2019/12/3,12.5,2240,MLD-EX-20001,220,2020/1/10,29-110660,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194173,199969,2019/12/3,7.8,640,MLD-EX-20002,250,2020/1/8,29-110706,2020/1/8,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194174,199969,2019/12/3,7.8,320,MLD-EX-20002,250,2020/1/8,29-110707,2020/1/8,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194175,199969,2019/12/3,7.8,1280,MLD-EX-20002,250,2020/1/8,29-110741,2020/1/8,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194176,199969,2019/12/3,7.8,1536,MLD-EX-20002,220,2020/1/10,29-110744,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194177,199969,2019/12/3,7.8,5760,MLD-EX-20002,220,2020/1/8,29-110747,2020/1/8,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194178,199969,2019/12/3,7.8,2560,MLD-EX-20002,270,2020/1/10,29-110758,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194179,199969,2019/12/3,7.8,1024,MLD-EX-20002,220,2020/1/10,29-110763,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194180,199969,2019/12/3,7.8,512,MLD-EX-20002,220,2020/1/10,29-110769,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194181,199969,2019/12/3,7.8,512,MLD-EX-20002,220,2020/1/10,29-110770,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194182,199969,2019/12/3,7.8,1024,MLD-EX-20002,220,2020/1/10,29-110781,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194183,199969,2019/12/3,7.8,1536,MLD-EX-20002,220,2020/1/10,29-110784,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194184,199969,2019/12/3,7.8,512,MLD-EX-20002,220,2020/1/10,29-110785,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194185,199969,2019/12/3,7.8,1024,MLD-EX-20002,220,2020/1/10,29-110788,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194186,199969,2019/12/3,7.8,2048,MLD-EX-20002,220,2020/1/10,29-110792,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194187,199969,2019/12/3,7.8,276,MLD-EX-20002,250,2020/1/15,29-110828,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194188,199969,2019/12/3,7.8,1000,MLD-EX-20002,270,2020/1/15,29-110862,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194189,199969,2019/12/3,12.5,2240,MLD-EX-20001,220,2020/1/10,29-110869,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194190,199969,2019/12/3,12.5,2600,MLD-EX-20001,260,2020/1/10,29-110899,2020/1/10,20001,岡山第１工場,0,0,0,1,,2020/1/10 8:42,0,2020/6/7 16:41,9999,,
194191,199969,2019/12/3,7.8,512,MLD-EX-20002,220,2020/1/15,29-110909,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194192,199969,2019/12/3,7.8,1024,MLD-EX-20002,220,2020/1/15,29-110910,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194193,199969,2019/12/3,7.8,256,MLD-EX-20002,220,2020/1/15,29-110913,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194194,199969,2019/12/3,7.8,10001,MLD-EX-20002,230,2020/1/15,29-110932,2020/1/15,20001,岡山第１工場,0,0,0,1,,2020/1/15 8:36,0,2020/6/7 16:41,9999,,
194195,100360,2019/12/3,6.7,505,MLD-MD-20031,110,2019/12/16,29-110951,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194196,100360,2019/12/3,8.3,505,MLD-MD-20032,120,2019/12/16,29-110951,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194197,199969,2019/12/3,20,840,BON-MD-20023,60,2020/1/7,29-110969,2020/1/6,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,2019/12/4 13:30,
194198,100360,2019/12/3,6.7,408,MLD-MD-20031,110,2019/12/16,29-110969,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194199,100360,2019/12/3,8.3,408,MLD-MD-20032,120,2019/12/16,29-110969,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194200,199969,2019/12/3,8.8,804,MLD-MD-20035,70,2020/1/7,29-110969,2020/1/6,20001,岡山第１工場,0,0,0,1,,2020/1/7 8:47,0,2020/6/7 16:41,9999,2019/12/4 13:31,
194201,199969,2019/12/3,11.8,408,MLD-MD-20036,80,2020/1/7,29-110969,2020/1/6,20001,岡山第１工場,0,0,0,1,,2020/1/7 8:47,0,2020/6/7 16:41,9999,2019/12/4 13:31,
194202,100770,2019/12/3,7.8,33792,MLD-EX-20002,220,2019/12/20,29-111023,2019/12/20,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2019/12/19 19:39,0,2020/6/7 16:41,9999,,
194203,100770,2019/12/3,7.8,20736,MLD-EX-20002,220,2020/1/8,29-111026,2020/1/8,20001,(株)明星・エンタープライズ 備前工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194204,199969,2019/12/3,9.5,526,MLD-MD-20034,100,2020/1/8,29-111052,2020/1/8,20001,岡山第１工場,0,0,0,1,,2020/1/7 18:47,0,2020/6/7 16:41,9999,,
194205,199969,2019/12/3,20,20760,BON-MD-20023,60,2020/1/7,29-111060,2020/1/6,20001,岡山第１工場,0,0,1,1,2019/12/4,2020/1/7 18:47,0,2020/6/7 16:41,9999,2019/12/4 13:31,
194206,199969,2019/12/3,20,18708,BON-MD-20023,60,2020/1/8,29-111060,,20001,岡山第１工場,0,0,2,1,2019/12/4,2020/1/7 18:47,0,2020/6/7 16:41,9999,2019/12/4 13:31,
194207,100360,2019/12/3,6.7,18210,MLD-MD-20031,110,2019/12/16,29-111060,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194208,100360,2019/12/3,8.3,18210,MLD-MD-20032,120,2019/12/16,29-111060,2019/12/16,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/13 16:53,0,2020/6/7 16:41,9999,,
194209,199969,2019/12/3,8.8,17196,MLD-MD-20035,70,2020/1/7,29-111060,2020/1/6,20001,岡山第１工場,0,0,1,1,2020/1/6,2020/1/7 8:47,0,2020/6/7 16:41,9999,2020/1/6 11:50,
194210,199969,2019/12/3,8.8,19043,MLD-MD-20035,70,2020/1/10,29-111060,,20001,岡山第１工場,0,0,2,1,2020/1/6,2020/1/10 8:42,0,2020/6/7 16:41,9999,2020/1/6 11:50,
194211,199969,2019/12/3,11.8,9592,MLD-MD-20036,80,2020/1/7,29-111060,2020/1/6,20001,岡山第１工場,0,0,1,1,2019/12/4,2020/1/7 8:47,0,2020/6/7 16:41,9999,2019/12/4 13:32,
194212,199969,2019/12/3,11.8,8618,MLD-MD-20036,80,2020/1/8,29-111060,,20001,岡山第１工場,0,0,2,1,2019/12/4,2020/1/7 18:47,0,2020/6/7 16:41,9999,2019/12/4 13:32,
194213,199969,2019/12/3,20,10800,BON-MD-20023,60,2020/1/16,29-111063,2020/1/10,20001,岡山第１工場,0,0,1,1,2020/1/9,2020/1/16 8:46,0,2020/6/7 16:41,9999,2020/1/9 15:54,
194214,199969,2019/12/3,20,10800,BON-MD-20023,60,2020/2/3,29-111063,,20001,岡山第１工場,0,0,2,1,2020/1/21,2020/2/1 13:06,0,2020/6/7 16:41,9999,2020/1/21 15:20,
194215,199969,2019/12/3,20,10080,BON-MD-20023,60,2020/1/29,29-111063,,20001,岡山第１工場,0,0,3,1,2020/1/21,2020/1/29 8:45,0,2020/6/7 16:41,9999,2020/1/21 15:20,
194216,199969,2019/12/3,20,12000,BON-MD-20023,60,2020/1/31,29-111063,,20001,岡山第１工場,0,0,4,1,2020/1/21,2020/1/31 8:37,0,2020/6/7 16:41,9999,2020/1/21 15:20,
194217,100360,2019/12/3,6.7,21112,MLD-MD-20031,110,2019/12/23,29-111063,2019/12/23,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/23 8:44,0,2020/6/7 16:41,9999,,
194218,100360,2019/12/3,8.3,21112,MLD-MD-20032,120,2019/12/23,29-111063,2019/12/23,20001,オーティス(株) 第４工場,0,0,0,1,,2019/12/23 8:44,0,2020/6/7 16:41,9999,,
