1,2,3,4,5,6,7,8,9,10,11
2020/5/27,29-113609,CAS-NDS-20001,90,2,2020/6/19,3310,1,0,2020/5/27 15:15,
2020/5/27,29-113609,CAS-NDS-20002,100,1,2020/6/12,3300,0,0,2020/5/27 15:12,2020/5/27 15:16
2020/5/27,29-113609,CAS-NDS-20002,100,2,2020/6/19,3310,1,0,2020/5/27 15:16,
2020/5/27,29-113609,MLD-NDS-20001,120,1,2020/6/12,6600,0,0,2020/5/27 15:12,2020/5/27 15:18
2020/5/27,29-113609,MLD-NDS-20001,120,2,2020/6/19,6490,1,0,2020/5/27 15:18,
2020/5/27,29-113609,MLD-NDS-20002,110,1,2020/6/12,6600,0,0,2020/5/27 15:12,2020/5/27 15:19
2020/5/27,29-113609,MLD-NDS-20002,110,2,2020/6/19,6490,1,0,2020/5/27 15:19,
2020/5/27,29-113609,SPR-NDS-20001,130,0,2020/6/12,13090,1,0,2020/5/27 15:12,
2020/5/27,29-113613,BON-NDS-20002,80,0,2020/7/15,13090,1,0,2020/5/27 15:12,
2020/5/27,29-113613,CAS-NDS-20001,90,1,2020/7/10,3300,0,0,2020/5/27 15:12,2020/5/27 15:17
2020/5/27,29-113613,CAS-NDS-20001,90,2,2020/7/17,3310,1,0,2020/5/27 15:17,
2020/5/27,29-113613,CAS-NDS-20002,100,1,2020/7/10,3300,0,0,2020/5/27 15:12,2020/5/27 15:17
2020/5/27,29-113613,CAS-NDS-20002,100,2,2020/7/17,3310,1,0,2020/5/27 15:17,
2020/5/27,29-113613,MLD-NDS-20001,120,1,2020/7/10,6600,0,0,2020/5/27 15:12,2020/5/27 15:18
2020/5/27,29-113613,MLD-NDS-20001,120,2,2020/7/17,6490,1,0,2020/5/27 15:18,
2020/5/27,29-113613,MLD-NDS-20002,110,1,2020/7/10,6600,0,0,2020/5/27 15:12,2020/5/27 15:20
2020/5/27,29-113613,MLD-NDS-20002,110,2,2020/7/19,6490,1,0,2020/5/27 15:20,
2020/5/27,29-113613,SPR-NDS-20001,130,0,2020/7/10,13090,1,0,2020/5/27 15:12,
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/6,33280,0,0,2020/6/5 10:12,2020/6/5 13:33
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/8,33280,0,0,2020/6/5 13:33,2020/6/5 13:33
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/13,33280,1,0,2020/6/5 13:33,2020/6/5 13:33
2020/6/4,29-113642,MLD-EX-20002,240,0,2020/6/29,385,1,0,2020/6/5 10:12,
2020/6/4,29-113643,MLD-EX-20002,240,0,2020/6/29,385,1,0,2020/6/5 10:12,
2020/6/4,29-113646,MLD-EX-20002,250,0,2020/6/29,4609,1,0,2020/6/5 10:12,
2020/6/4,29-113649,MLD-EX-20002,220,0,2020/6/29,320,1,0,2020/6/5 10:12,
2020/6/4,29-113650,MLD-EX-20002,230,0,2020/6/29,4800,1,0,2020/6/5 10:12,
2020/6/4,29-113653,MLD-EX-20002,220,0,2020/7/10,3200,1,0,2020/6/5 10:12,
2020/6/4,29-113654,MLD-EX-20002,220,0,2020/7/10,320,1,0,2020/6/5 10:12,
2020/6/4,29-113664,MLD-EX-20002,220,0,2020/6/29,512,1,0,2020/6/5 10:12,
2020/6/4,29-113672,MLD-EX-20002,260,0,2020/7/10,512,1,0,2020/6/5 10:12,
2020/6/4,29-113675,MLD-EX-20002,240,0,2020/7/10,1921,1,0,2020/6/5 10:12,
2020/6/4,29-113676,MLD-EX-20002,220,0,2020/7/10,512,1,0,2020/6/5 10:12,
2020/6/4,29-113697,MLD-EX-20002,220,0,2020/7/10,768,1,0,2020/6/5 10:12,
2020/6/4,29-113698,MLD-EX-20002,220,0,2020/7/10,256,1,0,2020/6/5 10:12,
2020/6/4,29-113716,MLD-MD-20034,100,0,2020/6/26,1132,1,0,2020/6/5 10:12,
2020/6/4,29-113764,MLD-EX-20002,220,0,2020/7/10,2560,1,0,2020/6/5 10:12,
2020/6/4,97-297543,MLD-EX-20002,210,0,2020/6/29,136,1,0,2020/6/5 10:12,
2020/6/4,97-297544,MLD-EX-20002,210,0,2020/6/29,136,1,0,2020/6/5 10:12,
